alpha,beta,negative_log_likelihood
0.86,0.41,142.6112396455229
0.86,0.42,143.57736714215366
0.86,0.43,144.58489620692765
0.86,0.44,145.63141495081268
0.86,0.45,146.71468859922518
0.86,0.46,147.83264493099907
0.86,0.47,148.98336094157864
0.86,0.48,150.1650506368193
0.86,0.49,151.37605386812575
0.86,0.5,152.61482612456192
0.86,0.51,153.87992920271896
0.86,0.52,155.1700226804317
0.86,0.53,156.48385612567358
0.86,0.54,157.82026197711022
0.86,0.55,159.17814903772705
0.86,0.56,160.55649652766925
0.86,0.57,161.95434864687454
0.86,0.58,163.3708096022503
0.86,0.59,164.80503905804412
0.86,0.6,166.25624797165014
0.86,0.61,167.72369478043743
0.86,0.62,169.20668190824753
0.86,0.63,170.7045525630321
0.86,0.64,172.2166877996738
0.86,0.65,173.74250382440337
0.86,0.66,175.28144951936537
0.86,0.67,176.8330041678635
0.86,0.68,178.39667536258565
0.86,0.69,179.971997080743
0.86,0.7,181.55852791153092
0.86,0.71,183.15584942265195
0.86,0.72,184.76356465386712
0.86,0.73,186.38129672663476
0.86,0.74,188.00868755989853
0.86,0.75,189.64539668299233
0.86,0.76,191.29110013745202
0.86,0.77,192.94548946026111
0.86,0.78,194.60827074174122
0.86,0.79,196.27916375190094
0.86,0.8,197.95790112961382
0.86,0.81,199.64422762949658
0.86,0.82,201.33789942181673
0.86,0.83,203.03868344116356
0.86,0.84,204.7463567800007
0.86,0.85,206.46070612354933
0.86,0.86,208.18152722276258
0.86,0.87,209.90862440243257
0.86,0.88,211.64181010172047
0.86,0.89,213.38090444463674
0.86,0.9,215.12573483820577
0.86,0.91,216.87613559623483
0.86,0.92,218.63194758679063
0.86,0.93,220.39301790163572
0.86,0.94,222.15919954602498
0.86,0.95,223.9303511473927
0.86,0.96,225.70633668157842
0.86,0.97,227.48702521535185
0.86,0.98,229.272290664092
0.86,0.99,231.0620115635702
0.86,1.0,232.8560708548674
0.87,0.05,185.72695607135725
0.87,0.06,180.23565483503688
0.87,0.07,175.15780625459573
0.87,0.08,170.47987895510107
0.87,0.09,166.18689022615996
0.87,0.1,162.2627218545317
0.87,0.11,158.69043349520138
0.87,0.12,155.45256049055882
0.87,0.13,152.53138667406583
0.87,0.14,149.90918617260755
0.87,0.15,147.56843119049543
0.87,0.16,145.491965092943
0.87,0.17,143.6631418254803
0.87,0.18,142.06593389014643
0.87,0.19,140.6850118476093
0.87,0.2,139.50579871941437
0.87,0.21,138.51450280704063
0.87,0.22,137.69813239277573
0.87,0.23,137.04449559908392
0.87,0.24,136.54218840574632
0.87,0.25,136.18057349618385
0.87,0.26,135.94975225606
0.87,0.27,135.84053190091973
0.87,0.28,135.84438938075343
0.87,0.29,135.95343340796256
0.87,0.3,136.16036568658564
0.87,0.31,136.45844218685403
0.87,0.32,136.84143510978134
0.87,0.33,137.3035960195339
0.87,0.34,137.8396204838713
0.87,0.35,138.4446144515848
0.87,0.36,139.11406250708802
0.87,0.37,139.84379807274502
0.87,0.38,140.6299755760066
0.87,0.39,141.46904455812975
0.87,0.4,142.35772567174573
0.87,0.41,143.2929884936492
0.87,0.42,144.2720310651646
0.87,0.43,145.2922610637686
0.87,0.44,146.35127850512475
0.87,0.45,147.44685987328887
0.87,0.46,148.57694357778067
0.87,0.47,149.73961663884648
0.87,0.48,150.93310250606194
0.87,0.49,152.15574992001547
0.87,0.5,153.4060227319191
0.87,0.51,154.68249060133076
0.87,0.52,155.98382049759272
0.87,0.53,157.30876893596965
0.87,0.54,158.6561748846924
0.87,0.55,160.02495328413562
0.87,0.56,161.41408912413416
0.87,0.57,162.82263202993508
0.87,0.58,164.249691311491
0.87,0.59,165.69443143472245
0.87,0.6,167.15606787700116
0.87,0.61,168.6338633324575
0.87,0.62,170.12712423579586
0.87,0.63,171.6351975761294
0.87,0.64,173.15746797492687
0.87,0.65,174.69335500453613
0.87,0.66,176.24231072589467
0.87,0.67,177.80381742600744
0.87,0.68,179.37738553755395
0.87,0.69,180.9625517246066
0.87,0.7,182.55887711992395
0.87,0.71,184.1659457006129
0.87,0.72,185.78336279016477
0.87,0.73,187.41075367597935
0.87,0.74,189.04776233247614
0.87,0.75,190.69405024080606
0.87,0.76,192.34929529698383
0.87,0.77,194.01319080101337
0.87,0.78,195.6854445202426
0.87,0.79,197.36577782079573
0.87,0.8,199.053924861481
0.87,0.81,200.74963184507362
0.87,0.82,202.45265632232392
0.87,0.83,204.1627665444521
0.87,0.84,205.87974086026563
0.87,0.85,207.6033671543674
0.87,0.86,209.33344232323734
0.87,0.87,211.06977178623902
0.87,0.88,212.812169028863
0.87,0.89,214.5604551757465
0.87,0.9,216.31445859121007
0.87,0.91,218.07401450525558
0.87,0.92,219.8389646631296
0.87,0.93,221.60915699671597
0.87,0.94,223.38444531617387
0.87,0.95,225.16468902034993
0.87,0.96,226.94975282463184
0.87,0.97,228.73950650500046
0.87,0.98,230.5338246571499
0.87,0.99,232.33258646962818
0.87,1.0,234.13567551003564
0.88,0.05,185.76417391717547
0.88,0.06,180.28741118112694
0.88,0.07,175.22591720208942
0.88,0.08,170.565896416101
0.88,0.09,166.29210388900282
0.88,0.1,162.38816885105035
0.88,0.11,158.83691408130625
0.88,0.12,155.62065794529337
0.88,0.13,152.72148973684847
0.88,0.14,150.12151258424038
0.88,0.15,147.80305120190616
0.88,0.16,145.74882410174493
0.88,0.17,143.94208156371255
0.88,0.18,142.36671180455699
0.88,0.19,141.00731848528397
0.88,0.2,139.84927306069562
0.88,0.21,138.87874558094953
0.88,0.22,138.08271747424428
0.88,0.23,137.4489796283443
0.88,0.24,136.96611879354504
0.88,0.25,136.62349498851827
0.88,0.26,136.4112122325461
0.88,0.27,136.32008457459804
0.88,0.28,136.3415990564688
0.88,0.29,136.4678769431648
0.88,0.3,136.691634283854
0.88,0.31,137.00614263260684
0.88,0.32,137.40519055916266
0.88,0.33,137.88304641383186
0.88,0.34,138.4344226742674
0.88,0.35,139.05444209170042
0.88,0.36,139.73860576673187
0.88,0.37,140.48276321643752
0.88,0.38,141.28308444220045
0.88,0.39,142.13603396848498
0.88,0.4,143.0383467942154
0.88,0.41,143.98700617842172
0.88,0.42,144.9792231685433
0.88,0.43,146.01241777178697
0.88,0.44,147.08420166596596
0.88,0.45,148.1923623453532
0.88,0.46,149.33484859842005
0.88,0.47,150.50975721731814
0.88,0.48,151.71532084306796
0.88,0.49,152.94989685525965
0.88,0.5,154.21195722037473
0.88,0.51,155.5000792183362
0.88,0.52,156.81293697245718
0.88,0.53,158.1492937134375
0.88,0.54,159.50799471337777
0.88,0.55,160.88796083086777
0.88,0.56,162.28818261304036
0.88,0.57,163.7077149050198
0.88,0.58,165.14567192143937
0.88,0.59,166.60122273864576
0.88,0.6,168.0735871698609
0.88,0.61,169.56203198892885
0.88,0.62,171.06586747137817
0.88,0.63,172.58444422435474
0.88,0.64,174.11715027957604
0.88,0.65,175.66340842582372
0.88,0.66,177.2226737596475
0.88,0.67,178.79443143491497
0.88,0.68,180.37819459362936
0.88,0.69,181.9735024620551
0.88,0.7,183.57991859766472
0.88,0.71,185.1970292737549
0.88,0.72,186.82444198978888
0.88,0.73,188.46178409662232
0.88,0.74,190.1087015267579
0.88,0.75,191.76485762068114
0.88,0.76,193.42993204114043
0.88,0.77,195.10361976797557
0.88,0.78,196.7856301667668
0.88,0.79,198.47568612518177
0.88,0.8,200.173523251452
0.88,0.81,201.87888912989987
0.88,0.82,203.59154262889257
0.88,0.83,205.3112532570102
0.88,0.84,207.03780056358138
0.88,0.85,208.77097358007575
0.88,0.86,210.510570299154
0.88,0.87,212.25639718844292
0.88,0.88,214.00826873636447
0.88,0.89,215.766007027567
0.88,0.9,217.52944134572095
0.88,0.91,219.29840780162704
0.88,0.92,221.07274898475436
0.88,0.93,222.8523136364885
0.88,0.94,224.63695634350205
0.88,0.95,226.42653724979857
0.88,0.96,228.22092178609623
0.88,0.97,230.01998041531758
0.88,0.98,231.82358839306443
0.88,0.99,233.63162554203166
0.88,1.0,235.4439760394061
0.89,0.05,185.80430930655473
0.89,0.06,180.34260333826532
0.89,0.07,175.29795473636963
0.89,0.08,170.65630198863113
0.89,0.09,166.4021369132032
0.89,0.1,162.51883596901834
0.89,0.11,158.9889856373749
0.89,0.12,155.7946885932639
0.89,0.13,152.91784145827594
0.89,0.14,150.3403786653207
0.89,0.15,148.0444800335044
0.89,0.16,146.01274197533303
0.89,0.17,144.22831390575766
0.89,0.18,142.675002512301
0.89,0.19,141.3373471979876
0.89,0.2,140.20067032773312
0.89,0.21,139.2511059788278
0.89,0.22,138.47561078587304
0.89,0.23,137.86196023616202
0.89,0.24,137.39873345887216
0.89,0.25,137.07528919731607
0.89,0.26,136.88173528626558
0.89,0.27,136.80889359694828
0.89,0.28,136.84826207500552
0.89,0.29,136.9919751903476
0.89,0.3,137.23276384693682
0.89,0.31,137.56391556635222
0.89,0.32,137.97923556053877
0.89,0.33,138.47300914396968
0.89,0.34,139.0399658002669
0.89,0.35,139.67524510948815
0.89,0.36,140.37436465610116
0.89,0.37,141.1331899706176
0.89,0.38,141.94790650671322
0.89,0.39,142.81499361755903
0.89,0.4,143.73120046753186
0.89,0.41,144.69352379633557
0.89,0.42,145.69918744006478
0.89,0.43,146.74562350640514
0.89,0.44,147.83045509776423
0.89,0.45,148.95148047570697
0.89,0.46,150.10665856182297
0.89,0.47,151.29409567347528
0.89,0.48,152.5120333972685
0.89,0.49,153.75883750815814
0.89,0.5,155.0329878476124
0.89,0.51,156.33306907989848
0.89,0.52,157.65776225126407
0.89,0.53,159.005837082356
0.89,0.54,160.37614492963382
0.89,0.55,161.76761235668627
0.89,0.56,163.1792352612482
0.89,0.57,164.61007350829095
0.89,0.58,166.0592460238455
0.89,0.59,167.52592630817676
0.89,0.6,169.00933833060583
0.89,0.61,170.5087527716471
0.89,0.62,172.0234835812339
0.89,0.63,173.552884824645
0.89,0.64,175.09634779034218
0.89,0.65,176.6532983362938
0.89,0.66,178.2231944535208
0.89,0.67,179.80552402756268
0.89,0.68,181.39980278034088
0.89,0.69,183.00557237652106
0.89,0.7,184.6223986799443
0.89,0.71,186.2498701470258
0.89,0.72,187.8875963452305
0.89,0.73,189.53520658582875
0.89,0.74,191.19234866112595
0.89,0.75,192.85868767725518
0.89,0.76,194.53390497444042
0.89,0.77,196.21769712736614
0.89,0.78,197.90977501896265
0.89,0.79,199.60986298151676
0.89,0.8,201.31769799956282
0.89,0.81,203.03302896950962
0.89,0.82,204.75561601139822
0.89,0.83,206.48522982860558
0.89,0.84,208.22165111166424
0.89,0.85,209.96466998271052
0.89,0.86,211.71408547737715
0.89,0.87,213.469705061217
0.89,0.88,215.23134417799855
0.89,0.89,216.99882582743942
0.89,0.9,218.77198017014965
0.89,0.91,220.55064415774496
0.89,0.92,222.33466118626185
0.89,0.93,224.12388077115776
0.89,0.94,225.91815824232697
0.89,0.95,227.71735445768212
0.89,0.96,229.52133553398215
0.89,0.97,231.3299725936775
0.89,0.98,233.14314152665776
0.89,0.99,234.9607227658639
0.89,1.0,236.78260107581283
0.9,0.05,185.84736142541038
0.9,0.06,180.4012305445452
0.9,0.07,175.37391829449038
0.9,0.08,170.75109549266375
0.9,0.09,166.51698973092044
0.9,0.1,162.65472453323724
0.9,0.11,159.14665071426978
0.9,0.12,155.97465659516118
0.9,0.13,153.12044803674954
0.9,0.14,150.56579311539056
0.9,0.15,148.29272937535302
0.9,0.16,146.2837339000417
0.9,0.17,144.52185804751758
0.9,0.18,142.990829732019
0.9,0.19,141.67512673382438
0.9,0.2,140.5600247934209
0.9,0.21,139.6316242786229
0.9,0.22,138.87685907336584
0.9,0.23,138.28349107964877
0.9,0.24,137.8400933942155
0.9,0.25,137.53602485479155
0.9,0.26,137.3613982745223
0.9,0.27,137.30704431780362
0.9,0.28,137.3644726296376
0.9,0.29,137.52583152223045
0.9,0.3,137.7838672508709
0.9,0.31,138.13188367704356
0.9,0.32,138.56370291899324
0.9,0.33,139.07362742586236
0.9,0.34,139.6564037776318
0.9,0.35,140.3071884056344
0.9,0.36,141.02151534359933
0.9,0.37,141.79526605345862
0.9,0.38,142.62464132022245
0.9,0.39,143.50613517325164
0.9,0.4,144.43651076468623
0.9,0.41,145.41277811753676
0.9,0.42,146.43217364420323
0.9,0.43,147.49214132950374
0.9,0.44,148.59031546946244
0.9,0.45,149.72450485715066
0.9,0.46,150.89267830903708
0.9,0.47,152.09295142895118
0.9,0.48,153.32357451143162
0.9,0.49,154.58292149154724
0.9,0.5,155.86947985394823
0.9,0.51,157.18184141972802
0.9,0.52,158.51869393548998
0.9,0.53,159.87881339469462
0.9,0.54,161.26105702684697
0.9,0.55,162.6643568953165
0.9,0.56,164.08771404949417
0.9,0.57,165.53019318164027
0.9,0.58,166.99091774306106
0.9,0.59,168.46906547825517
0.9,0.6,169.96386433936004
0.9,0.61,171.4745887466065
0.9,0.62,173.00055616361558
0.9,0.63,174.54112395920225
0.9,0.64,176.09568652996384
0.9,0.65,177.66367266029533
0.9,0.66,179.24454309862546
0.9,0.67,180.83778833063812
0.9,0.68,182.44292653202427
0.9,0.69,184.05950168491555
0.9,0.7,185.68708184363513
0.9,0.71,187.32525753671482
0.9,0.72,188.97364029334068
0.9,0.73,190.6318612834793
0.9,0.74,192.299570061921
0.9,0.75,193.97643340737625
0.9,0.76,195.66213424856784
0.9,0.77,197.35637066999524
0.9,0.78,199.05885499071005
0.9,0.79,200.76931291004902
0.9,0.8,202.4874827148051
0.9,0.81,204.2131145428186
0.9,0.82,205.94596969841385
0.9,0.83,207.6858200155101
0.9,0.84,209.43244726460776
0.9,0.85,211.18564260017357
0.9,0.86,212.94520604526548
0.9,0.87,214.71094601049398
0.9,0.88,216.48267884468135
0.9,0.89,218.2602284147932
0.9,0.9,220.04342571293347
0.9,0.91,221.83210848836924
0.9,0.92,223.62612090272867
0.9,0.93,225.42531320667104
0.9,0.94,227.22954143645669
0.9,0.95,229.03866712899065
0.9,0.96,230.85255705401235
0.9,0.97,232.67108296222415
0.9,0.98,234.49412134823683
0.9,0.99,236.3215532273099
0.9,1.0,238.15326392493634
0.91,0.05,185.89332912046254
0.91,0.06,180.4632917637682
0.91,0.07,175.45380714435908
0.91,0.08,170.8502767215974
0.91,0.09,166.63666292445455
0.91,0.1,162.79583622571016
0.91,0.11,159.30991245320232
0.91,0.12,156.16056695664386
0.91,0.13,153.32931678695633
0.91,0.14,150.79776603357828
0.91,0.15,148.54781260791526
0.91,0.16,146.56181704686676
0.91,0.17,144.8227354636776
0.91,0.18,143.31421975207058
0.91,0.19,142.02068869585008
0.91,0.2,140.92737386312757
0.91,0.21,140.0203441590299
0.91,0.22,139.28651274107372
0.91,0.23,138.71362972133178
0.91,0.24,138.2902637326643
0.91,0.25,138.0057750571797
0.91,0.26,137.8502826303261
0.91,0.27,137.8146268628721
0.91,0.28,137.89032987852664
0.91,0.29,138.06955445476248
0.91,0.3,138.34506268217842
0.91,0.31,138.71017512395252
0.91,0.32,139.15873106007155
0.91,0.33,139.6850502381334
0.91,0.34,140.2838964200245
0.91,0.35,140.9504429077537
0.91,0.36,141.6802401483591
0.91,0.37,142.46918545341603
0.91,0.38,143.3134948200209
0.91,0.39,144.20967680425983
0.91,0.4,145.15450837261872
0.91,0.41,146.14501263941165
0.91,0.42,147.17843838732352
0.91,0.43,148.25224126213354
0.91,0.44,149.36406653040603
0.91,0.45,150.51173328945035
0.91,0.46,151.69322002139918
0.91,0.47,152.90665138723315
0.91,0.48,154.15028616151616
0.91,0.49,155.42250621414166
0.91,0.5,156.7218064512432
0.91,0.51,158.04678563339206
0.91,0.52,159.396137995136
0.91,0.53,160.76864559571368
0.91,0.54,162.1631713363437
0.91,0.55,163.57865258475792
0.91,0.56,165.01409535264563
0.91,0.57,166.4685689763246
0.91,0.58,167.94120125528698
0.91,0.59,169.43117400729378
0.91,0.6,170.9377190023794
0.91,0.61,172.46011424153485
0.91,0.62,173.99768054896083
0.91,0.63,175.5497784496235
0.91,0.64,177.11580530645355
0.91,0.65,178.69519269389966
0.91,0.66,180.2874039867023
0.91,0.67,181.89193214471388
0.91,0.68,183.50829767637296
0.91,0.69,185.13604676505457
0.91,0.7,186.77474954397636
0.91,0.71,188.42399850667934
0.91,0.72,190.08340704128602
0.91,0.73,191.7526080778462
0.91,0.74,193.43125283904598
0.91,0.75,195.11900968546203
0.91,0.76,196.8155630473434
0.91,0.77,198.52061243563264
0.91,0.78,200.2338715256019
0.91,0.79,201.95506730707913
0.91,0.8,203.68393929577468
0.91,0.81,205.42023880072045
0.91,0.82,207.16372824326697
0.91,0.83,208.9141805234936
0.91,0.84,210.671378430251
0.91,0.85,212.4351140913837
0.91,0.86,214.20518846098474
0.91,0.87,215.98141084079955
0.91,0.88,217.76359843315578
0.91,0.89,219.55157592300648
0.91,0.9,221.34517508688697
0.91,0.91,223.1442344267696
0.91,0.92,224.948598826967
0.91,0.93,226.75811923238882
0.91,0.94,228.57265234659906
0.91,0.95,230.3920603482434
0.91,0.96,232.21621062453627
0.91,0.97,234.0449755206009
0.91,0.98,235.87823210355293
0.91,0.99,237.7158619403049
0.91,1.0,239.55775088814946
0.92,0.05,185.94221079089527
0.92,0.06,180.5287855768957
0.92,0.07,175.53762028214976
0.92,0.08,170.95384535131964
0.92,0.09,166.76115715214272
0.92,0.1,162.94217303305837
0.92,0.11,159.47877455885452
0.92,0.12,156.35242553088486
0.92,0.13,153.544456175133
0.92,0.14,151.03630898948623
0.92,0.15,148.80974491113093
0.92,0.16,146.84701072097735
0.92,0.17,145.1309700996283
0.92,0.18,143.64520166657172
0.92,0.19,142.3740678236894
0.92,0.2,141.30275840311833
0.92,0.21,140.41731307571996
0.92,0.22,139.70462627680678
0.92,0.23,139.15243810310685
0.92,0.24,138.74931427135266
0.92,0.25,138.48461783780704
0.92,0.26,138.34847498502245
0.92,0.27,138.3317368056464
0.92,0.28,138.42593866543157
0.92,0.29,138.62325841594483
0.92,0.3,138.91647445490415
0.92,0.31,139.29892439881377
0.92,0.32,139.7644649367085
0.92,0.33,140.3074332722779
0.92,0.34,140.92261043062925
0.92,0.35,141.6051866014561
0.92,0.36,142.35072860849417
0.92,0.37,143.1551495321536
0.92,0.38,144.01468046483996
0.92,0.39,144.92584434375473
0.92,0.4,145.8854317814262
0.92,0.41,146.89047879771437
0.92,0.42,147.93824634682608
0.92,0.43,149.02620152747693
0.92,0.44,150.152000362619
0.92,0.45,151.3134720361175
0.92,0.46,152.50860447669604
0.92,0.47,153.73553118377092
0.92,0.48,154.9925191949827
0.92,0.49,156.27795810099323
0.92,0.5,157.5903500191407
0.92,0.51,158.92830044365593
0.92,0.52,160.2905098961907
0.92,0.53,161.6757663062765
0.92,0.54,163.08293805696877
0.92,0.55,164.51096763626947
0.92,0.56,165.9588658399419
0.92,0.57,167.4257064760342
0.92,0.58,168.9106215257752
0.92,0.59,170.41279671955246
0.92,0.6,171.9314674903838
0.92,0.61,173.46591527071678
0.92,0.62,175.01546410150448
0.92,0.63,176.57947752536745
0.92,0.64,178.15735573824995
0.92,0.65,179.74853297635462
0.92,0.66,181.3524751172889
0.92,0.67,182.9686774763234
0.92,0.68,184.59666278042653
0.92,0.69,186.23597930436753
0.92,0.7,187.88619915462706
0.92,0.71,189.54691668818202
0.92,0.72,191.21774705443275
0.92,0.73,192.89832484961838
0.92,0.74,194.5883028740561
0.92,0.75,196.28735098341656
0.92,0.76,197.99515502606513
0.92,0.77,199.7114158592167
0.92,0.78,201.43584843731168
0.92,0.79,203.16818096661774
0.92,0.8,204.9081541206073
0.92,0.81,206.65552031113302
0.92,0.82,208.4100430108863
0.92,0.83,210.17149612300943
0.92,0.84,211.93966339410014
0.92,0.85,213.71433786718228
0.92,0.86,215.49532137150177
0.92,0.87,217.28242404629464
0.92,0.88,219.07546389590462
0.92,0.89,220.87426637386116
0.92,0.9,222.67866399372633
0.92,0.91,224.48849596470853
0.92,0.92,226.30360785020085
0.92,0.93,228.12385124756204
0.92,0.94,229.94908348759384
0.92,0.95,231.7791673522935
0.92,0.96,233.61397080957744
0.92,0.97,235.4533667637781
0.92,0.98,237.29723282080684
0.92,0.99,239.14545106697074
0.92,1.0,240.99790786050454
0.93,0.05,185.99400428092972
0.93,0.06,180.59771007527561
0.93,0.07,175.62535633257144
0.93,0.08,171.06180085341538
0.93,0.09,166.8904730799104
0.93,0.1,163.09373720130588
0.93,0.11,159.6532412818023
0.93,0.12,156.55023903257688
0.93,0.13,153.7658758681732
0.93,0.14,151.28143511054057
0.93,0.15,149.07854339280843
0.93,0.16,147.1393365336501
0.93,0.17,145.4465885891524
0.93,0.18,143.98380764079465
0.93,0.19,142.73530230835163
0.93,0.2,141.68622310625983
0.93,0.21,140.82258267916518
0.93,0.22,140.1312587227914
0.93,0.23,139.59998307111678
0.93,0.24,139.21732005082646
0.93,0.25,138.97263680129979
0.93,0.26,138.8560678574819
0.93,0.27,138.85847591150355
0.93,0.28,138.97141031843844
0.93,0.29,139.18706459869495
0.93,0.3,139.498233916907
0.93,0.31,139.89827328461695
0.93,0.32,140.38105703937003
0.93,0.33,140.94093999276947
0.93,0.34,141.5727205106041
0.93,0.35,142.27160568527285
0.93,0.36,143.03317868037269
0.93,0.37,143.85336826576417
0.93,0.38,144.72842051534136
0.93,0.39,145.65487260617826
0.93,0.4,146.62952863419238
0.93,0.41,147.64943734585194
0.93,0.42,148.71187167598467
0.93,0.43,149.81430997701193
0.93,0.44,150.9544188237268
0.93,0.45,152.1300372791795
0.93,0.46,153.33916251052855
0.93,0.47,154.57993664832586
0.93,0.48,155.85063478816468
0.93,0.49,157.14965403956197
0.93,0.5,158.4755035331603
0.93,0.51,159.82679530356967
0.93,0.52,161.20223597132633
0.93,0.53,162.60061915340657
0.93,0.54,164.02081853742632
0.93,0.55,165.46178156006084
0.93,0.56,166.92252363527214
0.93,0.57,168.40212288266392
0.93,0.58,169.89971531066664
0.93,0.59,171.41449041330029
0.93,0.6,172.9456871429918
0.93,0.61,174.4925902253463
0.93,0.62,176.05452678489152
0.93,0.63,177.6308632536794
0.93,0.64,179.22100253723107
0.93,0.65,180.82438141468106
0.93,0.66,182.4404681521244
0.93,0.67,184.06876031014045
0.93,0.68,185.7087827282263
0.93,0.69,187.3600856704885
0.93,0.7,189.02224311839848
0.93,0.71,190.69485119773503
0.93,0.72,192.37752672803063
0.93,0.73,194.06990588392162
0.93,0.74,195.77164295878043
0.93,0.75,197.48240922188907
0.93,0.76,199.20189186121777
